Date,tbl_liquidity_index,tbl_liquidity_30d_change,S&P 500,Bitcoin
2012-12-17,62.2009382,0.287519,1430.36,13.25
2012-12-16,62.7311498,0.720118,1413.58,13.3
2012-12-15,62.7311498,0.784899,1413.58,13.3
2012-12-14,62.7332337,0.982987,1413.58,13.3
2012-12-13,62.5006968,0.889014,1419.45,13.7
2012-12-12,62.747229,1.497793,1428.48,13.7
2012-12-11,62.9040635,1.71613,1427.84,13.56
2012-12-10,62.5713455,1.383412,1418.55,13.43
2012-12-09,62.4431478,1.167591,1418.07,13.39
2012-12-08,62.4431478,1.019553,1418.07,13.39
2012-12-07,62.544536,1.77243,1418.07,13.39
2012-12-06,62.5406117,2.679715,1413.94,13.3
2012-12-05,62.7070658,2.743325,1409.28,13.38
2012-12-04,62.7977017,3.282311,1407.05,13.41
2012-12-03,62.9841106,3.46872,1409.46,12.68
2012-12-02,62.8024834,3.39891,1416.18,12.5
2012-12-01,62.8024834,3.145743,1416.18,12.5
2012-11-30,62.668083,2.905441,1416.18,12.5
2012-11-29,62.6853713,2.874325,1415.95,12.45
2012-11-28,62.6379125,3.044531,1409.93,12.35
2012-11-27,62.744783,3.443788,1398.94,12.2
2012-11-26,62.5183152,3.21732,1406.29,12.25
2012-11-25,62.4970074,3.415543,1409.15,12.48
2012-11-24,62.4970074,3.159628,1409.15,12.48
2012-11-23,62.4544251,2.214894,1409.15,12.48
2012-11-22,62.3297297,2.418869,1391.03,12.42
2012-11-21,62.1366495,2.151033,1391.03,11.77
2012-11-20,62.2537125,2.068004,1387.81,11.73
2012-11-19,62.0307605,1.845052,1386.89,11.8
2012-11-18,61.9134194,1.632333,1359.88,11.65
2012-11-17,61.9134194,1.612321,1359.88,11.65
2012-11-16,62.0110319,1.490494,1359.88,11.65
2012-11-15,61.9462507,0.851248,1353.33,11.2
2012-11-14,61.7502471,0.696748,1355.49,10.95
2012-11-13,61.6116823,0.367072,1374.53,10.95
2012-11-12,61.2494363,0.004826,1380.03,11.01
2012-11-11,61.1879333,-0.19373,1379.85,10.87
2012-11-10,61.1879333,-0.09517,1379.85,10.87
2012-11-09,61.2755567,-0.21961,1379.85,10.87
2012-11-08,61.4235946,-0.06351,1377.51,10.93
2012-11-07,60.7721056,-0.89651,1394.53,10.92
2012-11-06,59.860897,-1.89328,1428.39,10.9
2012-11-05,59.9637404,-1.79044,1417.26,10.75
2012-11-04,59.5153911,-2.14015,1414.2,10.8
2012-11-03,59.5153911,-2.19625,1414.2,10.8
2012-11-02,59.403573,-2.40191,1414.2,10.8
2012-11-01,59.6567409,-2.08155,1427.59,10.57
2012-10-31,59.7626417,-1.97048,1412.16,11.2
2012-10-30,59.8110468,-1.62747,1411.94,10.89
2012-10-29,59.5933819,-1.90316,1411.94,10.6
2012-10-28,59.3009953,-2.13385,1411.94,10.7
2012-10-27,59.3009953,-2.13627,1411.94,10.7
2012-10-26,59.0814639,-2.39686,1411.94,10.7
2012-10-25,59.337379,-2.36328,1412.97,10.86
2012-10-24,60.2395311,-1.47567,1408.75,11.65
2012-10-23,59.9108608,-1.5353,1413.11,11.65
2012-10-22,59.985617,-1.46055,1433.82,11.71
2012-10-21,60.1857085,-1.39863,1433.19,11.63
2012-10-20,60.1857085,-1.2119,1433.19,11.63
2012-10-19,60.2810867,-1.37692,1433.19,11.63
2012-10-18,60.301098,-1.14412,1457.34,11.94
2012-10-17,60.5205377,-0.20443,1460.91,11.81
2012-10-16,61.0950027,0.698802,1454.92,11.85
2012-10-15,61.0534987,0.657298,1440.13,11.84
2012-10-14,61.2446105,0.984052,1428.59,11.74
2012-10-13,61.2446105,0.603233,1428.59,11.74
2012-10-12,61.3816611,1.405156,1428.59,11.74
2012-10-11,61.2831045,0.919575,1432.84,12.03
2012-10-10,61.4951715,1.287159,1432.56,12.12
2012-10-09,61.4871067,1.318946,1441.48,11.9
2012-10-08,61.6686186,1.500458,1455.88,11.78
2012-10-07,61.7541814,1.720623,1460.93,11.8
2012-10-06,61.7541814,2.346822,1460.93,11.8
2012-10-05,61.655544,1.695164,1460.93,11.8
2012-10-04,61.7116443,1.701736,1461.4,12.85
2012-10-03,61.8054834,2.13178,1450.99,12.89
2012-10-02,61.7382888,2.117108,1445.75,12.84
2012-10-01,61.7331238,2.111943,1444.49,12.4
2012-09-30,61.4385164,1.90467,1440.67,12.4
2012-09-29,61.4965432,2.140557,1440.67,12.4
2012-09-28,61.434844,1.565931,1440.67,12.4
2012-09-27,61.437267,1.59295,1447.15,12.31
2012-09-26,61.478321,1.909357,1433.32,12.27
2012-09-25,61.7006635,2.162837,1441.59,12.2
2012-09-24,61.7152054,2.177379,1456.89,12.1
2012-09-23,61.4461633,1.767772,1460.15,12.19
2012-09-22,61.4461633,1.827515,1460.15,12.19
2012-09-21,61.5843386,2.318336,1460.15,12.19
2012-09-20,61.397611,2.616831,1460.26,12.28
2012-09-19,61.6580051,3.048603,1461.05,12.57
2012-09-18,61.4452153,3.368851,1459.32,12.25
2012-09-17,60.7249666,2.648602,1461.19,11.89
2012-09-16,60.3962007,2.191764,1465.77,11.87
2012-09-15,60.3962007,2.588263,1465.77,11.87
2012-09-14,60.2605589,1.743461,1465.77,11.87
2012-09-13,60.6413775,1.423611,1459.99,11.4
2012-09-12,59.9765048,0.383977,1436.56,11.36
2012-09-11,60.3635299,1.180888,1433.56,11.33
2012-09-10,60.2080128,1.025371,1429.08,11.17
2012-09-09,60.168161,1.120999,1437.92,11.02
2012-09-08,60.168161,1.576601,1437.92,11.02
2012-09-07,60.0335584,1.427936,1437.92,11.02
2012-09-06,59.4073597,0.279023,1432.12,11.18
2012-09-05,59.9603797,0.361124,1403.44,11
2012-09-04,60.0099079,0.651793,1404.94,10.38
2012-09-03,59.6737033,0.315588,1406.58,10.53
2012-09-02,59.6211808,0.020515,1406.58,10.2
2012-09-01,59.6211808,0.13818,1406.58,10.2
2012-08-31,59.5338464,0.314314,1406.58,10.2
2012-08-30,59.3559866,-0.3507,1399.48,10.78
2012-08-29,59.8689126,-0.20249,1410.49,10.92
2012-08-28,59.8443173,-0.16417,1409.3,10.94
2012-08-27,59.5689636,-0.43952,1410.44,10.95
2012-08-26,59.5378265,-0.57049,1411.13,10.61
2012-08-25,59.5378265,-1.44696,1411.13,10.61
2012-08-24,59.6783917,-1.04382,1411.13,10.61
2012-08-23,59.6186479,-1.10654,1402.08,10.1
2012-08-22,59.2660022,-1.77619,1413.49,9.81
2012-08-21,58.7807801,-2.27433,1413.17,9.92
2012-08-20,58.6094023,-2.44571,1418.13,10.1
2012-08-19,58.0763643,-2.86379,1418.16,8
2012-08-18,58.0763643,-3.1417,1418.16,8
2012-08-17,58.2044364,-2.96649,1418.16,8
2012-08-16,57.8079374,-3.1613,1415.51,13.5
2012-08-15,58.5170983,-2.56517,1405.53,13.25
2012-08-14,59.2177661,-1.80583,1403.93,12.19
2012-08-13,59.5925278,-1.43107,1404.11,12.04
2012-08-12,59.182642,-1.81348,1405.87,11.62
2012-08-11,59.182642,-1.73901,1405.87,11.62
2012-08-10,59.0471623,-1.9712,1405.87,11.62
2012-08-09,58.5915605,-2.64708,1402.8,11.06
2012-08-08,58.605622,-2.63621,1402.22,11.06
2012-08-07,59.1283362,-1.58597,1401.35,11.1
2012-08-06,59.5992553,-1.11505,1394.23,10.86
2012-08-05,59.358115,-1.25149,1390.99,10.87
2012-08-04,59.358115,-0.84328,1390.99,10.87
2012-08-03,59.6006653,-0.55397,1390.99,10.87
2012-08-02,59.4830008,-0.59312,1365,10.53
2012-08-01,59.2195321,-0.89925,1375.14,9.55
2012-07-31,59.7066913,-0.28488,1379.32,9.35
2012-07-30,60.0713984,0.103713,1385.3,9.1
2012-07-29,60.008488,-0.04082,1385.97,8.71
2012-07-28,60.008488,-0.1813,1385.97,8.71
2012-07-27,60.1083152,-0.05234,1385.97,8.71
2012-07-26,60.9847867,0.857439,1360.02,8.9
2012-07-25,60.7222148,0.800616,1337.89,8.8
2012-07-24,60.7251845,1.035343,1338.31,8.6
2012-07-23,61.0421881,1.352346,1350.52,8.45
2012-07-22,61.0551093,1.32646,1362.66,8.41
2012-07-21,61.0551093,1.637931,1362.66,8.41
2012-07-20,60.940159,1.635206,1362.66,8.41
2012-07-19,61.218068,2.677216,1376.51,8.87
2012-07-18,61.1709271,2.824469,1372.78,9.11
2012-07-17,60.9692364,3.818212,1363.67,8.8
2012-07-16,61.0822649,3.93124,1353.64,8.5
2012-07-15,61.0235933,3.656258,1356.78,7.62
2012-07-14,61.0235933,3.092344,1356.78,7.62
2012-07-13,60.9961246,3.220409,1356.78,7.62
2012-07-12,60.9216554,3.028534,1334.76,7.76
2012-07-11,61.0183599,2.906705,1341.45,7.15
2012-07-10,61.238637,3.092776,1341.47,7.2
2012-07-09,61.24183,3.095969,1352.46,7.02
2012-07-08,60.7143043,2.735941,1354.68,6.8
2012-07-07,60.7143043,2.196276,1354.68,6.8
2012-07-06,60.6096056,2.848795,1354.68,6.8
2012-07-05,60.2013956,2.008525,1367.58,6.67
2012-07-04,60.1546399,2.043708,1374.02,6.51
2012-07-03,60.0761188,1.365055,1374.02,6.45
2012-07-02,60.1187799,1.407716,1365.51,6.76
2012-07-01,59.9915696,1.219028,1362.16,6.63
2012-06-30,59.9676852,0.403973,1362.16,6.63
2012-06-29,60.0493069,0.341716,1362.16,6.63
2012-06-28,60.1897924,-0.1909,1329.04,6.61
2012-06-27,60.1606548,-0.02018,1331.85,6.65
2012-06-26,60.1273481,-0.04394,1319.99,6.42
2012-06-25,59.9215987,-0.24969,1313.72,6.3
2012-06-24,59.6898419,-0.67882,1335.02,6.35
2012-06-23,59.6898419,-0.56978,1335.02,6.35
2012-06-22,59.7286497,-0.41492,1335.02,6.35
2012-06-21,59.4171785,-1.3565,1325.51,6.68
2012-06-20,59.3049533,-1.71773,1355.69,6.67
2012-06-19,58.5408516,-2.25884,1357.98,6.5
2012-06-18,58.3464579,-2.45324,1344.78,6.31
2012-06-17,57.1510248,-3.58714,1342.84,6.16
2012-06-16,57.1510248,-3.53656,1342.84,6.16
2012-06-15,57.3673357,-3.8002,1342.84,6.16
2012-06-14,57.9312496,-3.22098,1329.1,5.95
2012-06-13,57.7757156,-3.1444,1314.88,5.93
2012-06-12,57.8931214,-4.26801,1324.18,5.7
2012-06-11,58.1116549,-4.04947,1308.93,5.57
2012-06-10,58.1458605,-3.87658,1325.66,5.47
2012-06-09,58.1458605,-4.50083,1325.66,5.47
2012-06-08,57.9783636,-4.32684,1325.66,5.47
2012-06-07,58.5180283,-4.01738,1314.99,5.59
2012-06-06,57.7608101,-4.93428,1315.13,5.46
2012-06-05,58.1928706,-4.32076,1285.5,5.44
2012-06-04,58.1109324,-4.4027,1278.18,5.27
2012-06-03,58.7110638,-3.7235,1278.04,5.21
2012-06-02,58.7110638,-2.8424,1278.04,5.21
2012-06-01,58.7725412,-2.57902,1278.04,5.21
2012-05-31,59.5637125,-1.57589,1310.33,5.18
2012-05-30,59.7075905,-2.04352,1313.32,5.14
2012-05-29,60.3806931,-1.2784,1332.42,5.15
2012-05-28,60.1808359,-1.47826,1317.82,5.14
2012-05-27,60.1712897,-1.58855,1317.82,5.14
2012-05-26,60.1712897,-1.41714,1317.82,5.14
2012-05-25,60.3686608,-0.56374,1317.82,5.14
2012-05-24,60.2596253,-0.62405,1320.68,5.12
2012-05-23,60.1435655,-0.82743,1318.86,5.14
2012-05-22,60.7736741,-0.18873,1316.63,5.1
2012-05-21,61.022679,0.060272,1315.99,5.1
2012-05-20,60.7996941,-0.13917,1295.22,5.09
2012-05-19,60.7996941,0.032231,1295.22,5.09
2012-05-18,60.7381654,-0.11961,1295.22,5.09
2012-05-17,60.6875844,-0.17164,1304.86,5.1
2012-05-16,61.1675334,0.290233,1324.8,5.09
2012-05-15,61.1522256,0.318951,1330.66,5.04
2012-05-14,60.9201113,0.086837,1338.35,5.01
2012-05-13,62.1611285,1.377181,1353.39,4.93
2012-05-12,62.1611285,1.259297,1353.39,4.93
2012-05-11,62.0224422,1.502873,1353.39,4.93
2012-05-10,62.6466913,1.993619,1357.99,4.85
2012-05-09,62.305205,1.991303,1354.58,5.04
2012-05-08,62.5354106,2.574684,1363.72,5.05
2012-05-07,62.695088,2.734362,1369.58,5.06
2012-05-06,62.5136354,2.406024,1369.1,5.05
2012-05-05,62.5136354,3.195867,1369.1,5.05
2012-05-04,62.4345598,3.204183,1369.1,5.05
2012-05-03,61.5534645,2.104624,1391.57,5.13
2012-05-02,61.3515572,0.607117,1402.31,5.07
2012-05-01,61.1396006,0.760163,1405.82,5
2012-04-30,61.7511111,1.447872,1397.91,4.95
2012-04-29,61.6590977,1.286752,1403.36,4.9
2012-04-28,61.6590977,0.894357,1403.36,4.9
2012-04-27,61.7598394,1.192294,1403.36,4.9
2012-04-26,61.588427,1.564476,1399.98,5.1
2012-04-25,60.9323995,1.488732,1390.69,5.13
2012-04-24,60.8836711,1.649372,1371.97,5.1
2012-04-23,60.9709912,1.736692,1366.94,4.96
2012-04-22,60.9624067,1.878361,1378.53,5.2
2012-04-21,60.9624067,2.135497,1378.53,5.2
2012-04-20,60.9388649,2.580328,1378.53,5.2
2012-04-19,60.7674627,2.897319,1376.92,5.14
2012-04-18,60.857774,2.714741,1385.14,5.12
2012-04-17,60.8592257,1.75957,1390.78,4.98
2012-04-16,60.8773007,1.777645,1369.57,4.93
2012-04-15,60.8332742,1.693799,1370.26,4.97
2012-04-14,60.8332742,1.457103,1370.26,4.97
2012-04-13,60.7839479,2.104463,1370.26,4.97
2012-04-12,60.9018313,-0.07069,1387.57,4.92
2012-04-11,60.5195688,-1.09141,1368.71,4.93
2012-04-10,60.6530722,-0.55352,1358.59,4.84
2012-04-09,60.3139022,-0.89269,1382.2,4.87
2012-04-08,59.9607262,-1.31418,1398.08,4.79
2012-04-07,59.9607262,-1.09036,1398.08,4.79
2012-04-06,60.1076112,-1.14497,1398.08,4.79
2012-04-05,59.3177682,-1.65914,1398.08,4.92
2012-04-04,59.2303771,-2.02085,1398.96,4.91
2012-04-03,59.4488406,-1.69354,1413.38,4.95
2012-04-02,60.7444401,-0.39794,1419.04,4.97
2012-04-01,60.3794375,-0.87633,1408.47,4.83
2012-03-31,60.3032395,-0.91297,1408.47,4.83
2012-03-30,60.3723457,-1.0829,1408.47,4.83
2012-03-29,60.7647409,-1.16622,1403.28,4.81
2012-03-28,60.5675452,-1.19799,1405.54,4.79
2012-03-27,60.0239515,-1.21326,1412.52,4.81
2012-03-26,59.4436677,-1.79354,1416.51,4.62
2012-03-25,59.2342991,-2.00708,1397.11,4.55
2012-03-24,59.2342991,-1.74451,1397.11,4.55
2012-03-23,59.0840453,-1.73586,1397.11,4.55
2012-03-22,58.8269098,-2.22659,1392.78,4.7
2012-03-21,58.358537,-2.44536,1402.89,4.81
2012-03-20,57.8701439,-2.93145,1405.52,4.84
2012-03-19,58.143033,-2.65856,1409.75,4.69
2012-03-18,59.0996553,-1.76461,1404.17,5.28
2012-03-17,59.0996553,-2.10247,1404.17,5.28
2012-03-16,59.1394749,-2.51516,1404.17,5.28
2012-03-15,59.3761716,-1.96282,1402.6,5.33
2012-03-14,58.6794846,-2.7865,1394.28,5.38
2012-03-13,60.972523,-0.11455,1395.95,5.27
2012-03-12,61.6109793,0.523906,1371.09,4.89
2012-03-11,61.2065877,0.098765,1370.87,4.91
2012-03-10,61.2065877,0.451198,1370.87,4.91
2012-03-09,61.2749014,-0.07022,1370.87,4.91
2012-03-08,61.0510864,-0.35224,1365.91,4.93
2012-03-07,61.2525849,-0.9387,1352.63,4.94
2012-03-06,60.9769052,-0.74814,1343.36,4.99
2012-03-05,61.2512236,-0.47382,1364.33,4.98
2012-03-04,61.1423815,-0.45393,1369.63,4.82
2012-03-03,61.1423815,-1.06903,1369.63,4.82
2012-03-02,61.2557631,-0.56631,1369.63,4.82
2012-03-01,61.2162141,-0.77062,1374.09,4.92
2012-02-29,61.4552475,-0.54248,1365.68,4.86
2012-02-28,61.9309599,0.374965,1372.18,4.87
2012-02-27,61.7655385,0.209544,1367.59,4.96
2012-02-26,61.2372066,-0.29702,1365.74,4.92
2012-02-25,61.2372066,-0.14129,1365.74,4.92
2012-02-24,61.2413772,0.133366,1365.74,4.92
2012-02-23,60.9788106,0.499842,1363.46,5.02
2012-02-22,60.8199089,0.794873,1357.66,4.42
2012-02-21,61.0535005,0.919708,1362.21,4.27
2012-02-20,60.8039009,0.670108,1361.23,4.36
2012-02-19,60.8015925,0.502973,1361.23,4.39
2012-02-18,60.8015925,-0.03386,1361.23,4.39
2012-02-17,60.8642679,-0.69931,1361.23,4.39
2012-02-16,61.202123,-0.12406,1358.04,4.27
2012-02-15,61.6546366,0.910235,1343.23,4.33
2012-02-14,61.338994,0.591815,1350.5,4.46
2012-02-13,61.4659837,0.718805,1351.77,5.26
2012-02-12,61.0870738,0.371683,1342.64,5.51
2012-02-11,61.0870738,-0.33113,1342.64,5.51
2012-02-10,61.1078227,-0.10647,1342.64,5.51
2012-02-09,60.7553893,-0.26718,1351.95,5.83
2012-02-08,61.3451201,0.056787,1349.96,5.6
2012-02-07,61.4033253,0.541399,1347.05,5.69
2012-02-06,62.1912819,1.329355,1344.33,5.45
2012-02-05,61.7250477,0.801586,1344.9,5.69
2012-02-04,61.7250477,1.757548,1344.9,5.69
2012-02-03,61.5963163,1.734277,1344.9,5.69
2012-02-02,62.2114134,2.464545,1325.54,6.1
2012-02-01,61.8220753,2.35481,1324.09,6.08
2012-01-31,61.9868293,2.456029,1312.41,5.48
2012-01-30,61.9977281,2.490631,1313.01,5.49
2012-01-29,61.5559947,1.884962,1316.33,5.38
2012-01-28,61.5559947,2.32499,1316.33,5.38
2012-01-27,61.5342249,2.457262,1316.33,5.38
2012-01-26,61.3784965,2.100936,1318.43,5.34
2012-01-25,61.1080116,1.561939,1326.05,5.75
2012-01-24,60.4789682,0.995633,1314.65,6.29
2012-01-23,60.025036,0.541701,1316,6.36
2012-01-22,60.1337925,0.64624,1315.38,6.31
2012-01-21,60.1337925,0.14436,1315.38,6.31
2012-01-20,60.2986193,0.530832,1315.38,6.31
2012-01-19,60.8354548,0.991311,1314.5,6.36
2012-01-18,61.563581,1.261506,1308.04,5.92
2012-01-17,61.3261829,1.45808,1293.67,5.6
2012-01-16,60.7444017,0.876298,1289.09,6.68
2012-01-15,60.7471788,0.799975,1289.09,7
2012-01-14,60.7471788,0.416849,1289.09,7
2012-01-13,60.7153906,1.311054,1289.09,7
2012-01-12,61.4182066,1.9713,1295.5,6.8
2012-01-11,61.214296,2.259326,1292.48,6.9
2012-01-10,61.0225682,2.416729,1292.08,6.36
2012-01-09,61.2883331,2.682494,1280.7,6.33
2012-01-08,60.8619266,2.371637,1277.81,7.11
2012-01-07,60.8619266,1.931565,1277.81,7.11
2012-01-06,60.9234618,1.928129,1277.81,7.11
2012-01-05,59.9674993,1.047751,1281.06,6.95
2012-01-04,59.8620394,0.941253,1277.3,5.57
2012-01-03,59.7468683,1.543682,1277.06,4.88
2012-01-02,59.4672648,1.264078,1257.6,5.22
2012-01-01,59.5308001,1.147268,1257.6,5.27
2011-12-31,59.5070976,1.461683,1257.6,5.27
2011-12-30,59.6710326,1.282941,1257.6,5.27
2011-12-29,59.231005,1.422474,1263.02,4.17
2011-12-28,59.0769633,1.394797,1249.64,4.19
2011-12-27,59.2775602,1.542711,1265.43,4.07
2011-12-26,59.5460727,1.811224,1265.33,4.02
2011-12-25,59.4833354,1.814427,1265.33,4.23
2011-12-24,59.4833354,2.057494,1265.33,4.23
2011-12-23,59.4875523,2.243669,1265.33,4.23
2011-12-22,59.9894328,2.618013,1254,3.89
2011-12-21,59.7677877,2.891908,1243.72,3.89
2011-12-20,59.8441437,3.128432,1241.3,3.95
2011-12-19,60.3020747,3.586363,1205.35,3.52
2011-12-18,59.8681033,3.102309,1219.66,3.19
2011-12-17,59.8681033,3.390639,1219.66,3.19
2011-12-16,59.947204,2.726938,1219.66,3.19
2011-12-15,60.3303294,3.430955,1215.75,3.2
2011-12-14,59.4043369,3.337979,1211.82,3.15
2011-12-13,59.4469063,3.327378,1225.73,3.25
2011-12-12,58.9549697,2.835442,1236.47,3.14
2011-12-11,58.6058388,2.603236,1255.19,3.25
2011-12-10,58.6058388,2.790538,1255.19,3.25
2011-12-09,58.4902895,2.556022,1255.19,3.25
2011-12-08,58.9303619,2.057635,1234.35,2.98
2011-12-07,58.9953325,2.464302,1261.01,2.99
2011-12-06,58.9197487,2.512896,1258.47,3.03
2011-12-05,58.9207867,2.513934,1257.08,2.88
2011-12-04,58.2031866,1.988231,1244.28,2.83
2011-12-03,58.2031866,1.988299,1244.28,2.83
2011-12-02,58.3835317,2.500134,1244.28,2.83
2011-12-01,58.0454151,2.737418,1244.58,3.06
2011-11-30,58.3880916,1.830909,1246.96,2.97
2011-11-29,57.8085309,1.117988,1195.19,2.75
2011-11-28,57.6821664,0.991623,1192.55,2.55
2011-11-27,57.7348488,0.975476,1158.67,2.48
2011-11-26,57.7348488,0.602426,1158.67,2.48
2011-11-25,57.668908,0.526956,1158.67,2.48
2011-11-24,57.4258414,0.162636,1161.79,2.43
2011-11-23,57.2438835,0.072739,1161.79,2.33
2011-11-22,57.3714197,0.813223,1188.04,2.33
2011-11-21,56.8758795,0.317683,1192.98,2.29
2011-11-20,56.715712,0.16417,1215.65,2.2
2011-11-19,56.715712,0.17332,1215.65,2.2
2011-11-18,56.765794,-0.06455,1215.65,2.2
2011-11-17,56.4774647,0.194555,1216.13,2.25
2011-11-16,57.220266,1.098666,1236.91,2.56
2011-11-15,56.8993739,0.672647,1257.81,2.33
2011-11-14,56.0663576,-0.16037,1251.78,2.22
2011-11-13,56.1195278,0.030703,1263.85,3
2011-11-12,56.1195278,-0.15561,1263.85,3
2011-11-11,56.0026028,-0.19695,1263.85,3
2011-11-10,55.8153009,-0.52906,1239.69,2.84
2011-11-09,55.9342677,-0.54622,1229.1,2.95
2011-11-08,56.8727266,0.635755,1275.92,3.04
2011-11-07,56.5310306,0.294059,1261.12,3.01
2011-11-06,56.4068528,0.158871,1253.23,2.96
2011-11-05,56.4068528,0.349533,1253.23,2.96
2011-11-04,56.2149554,-0.03553,1253.23,2.96
2011-11-03,56.2148879,-0.03287,1261.15,3.15
2011-11-02,55.8833976,-0.79199,1237.9,3.25
2011-11-01,55.3079974,-2.16517,1218.28,3.15
2011-10-31,56.5571828,-0.91598,1253.3,3.25
2011-10-30,56.690543,-0.99671,1285.09,3.27
2011-10-29,56.690543,-1.06264,1285.09,3.27
2011-10-28,56.7593726,-0.68781,1285.09,3.27
2011-10-27,57.1324231,-0.04492,1284.59,3.04
2011-10-26,57.1419521,-0.00903,1242,2.77
2011-10-25,57.2632057,-0.23014,1229.05,2.77
2011-10-24,57.1711442,-0.3222,1254.19,2.55
2011-10-23,56.5581965,-0.98686,1238.25,3.17
2011-10-22,56.5581965,-0.97344,1238.25,3.17
2011-10-21,56.5515418,-2.60391,1238.25,3.17
2011-10-20,56.5423921,-2.11139,1215.39,2.35
2011-10-19,56.8303406,-1.79264,1209.88,2.27
2011-10-18,56.2829093,-2.73405,1225.38,2.42
2011-10-17,56.1215999,-2.89536,1200.86,2.56
2011-10-16,56.2267264,-2.79111,1224.58,3.56
2011-10-15,56.2267264,-2.96628,1224.58,3.56
2011-10-14,56.0888247,-2.96395,1224.58,3.56
2011-10-13,56.2751404,-2.92998,1203.66,4.05
2011-10-12,56.1995517,-2.82987,1207.25,4.15
2011-10-11,56.3443594,-2.5,1195.54,3.93
2011-10-10,56.4804864,-2.36387,1194.89,4.1
2011-10-09,56.2369719,-2.56379,1155.46,4.1
2011-10-08,56.2369719,-2.74586,1155.46,4.1
2011-10-07,56.2479821,-2.79732,1155.46,4.1
2011-10-06,56.0573202,-2.37063,1164.97,4.73
2011-10-05,56.2504846,-3.08594,1144.03,4.87
2011-10-04,56.2477599,-3.15713,1123.95,4.96
2011-10-03,56.6753896,-2.7295,1099.23,5.02
2011-10-02,57.4731669,-1.73496,1131.42,5.03
2011-10-01,57.4731669,-1.74876,1131.42,5.03
2011-09-30,57.6872523,-1.92166,1131.42,5.03
2011-09-29,57.7531861,-1.67898,1160.4,4.78
2011-09-28,57.4471794,-2.35652,1151.06,4.77
2011-09-27,57.1773386,-2.09244,1175.38,4.92
2011-09-26,57.1509839,-2.1188,1162.95,4.87
2011-09-25,57.4933434,-1.62295,1136.43,5.33
2011-09-24,57.4933434,-0.78879,1136.43,5.33
2011-09-23,57.5450539,-1.07571,1136.43,5.33
2011-09-22,57.5316372,-1.32403,1129.56,5.43
2011-09-21,59.1554512,0.189613,1166.76,5.61
2011-09-20,58.6537838,-0.86302,1202.09,6.11
2011-09-19,58.6229803,-0.89383,1204.09,5.46
2011-09-18,59.0169628,-0.34212,1216.01,5.2
2011-09-17,59.0169628,-0.93003,1216.01,5.2
2011-09-16,59.0178329,-1.92708,1216.01,5.2
2011-09-15,59.1930057,-1.04298,1209.11,4.84
2011-09-14,59.0527785,-0.36152,1188.68,5.62
2011-09-13,59.2051202,1.283849,1172.87,5.8
2011-09-12,59.0294186,1.108148,1162.27,6.08
2011-09-11,58.8443546,0.923304,1154.23,5.86
2011-09-10,58.8443546,0.697053,1154.23,5.86
2011-09-09,58.8007643,-0.26523,1154.23,5.86
2011-09-08,58.9828348,1.170714,1185.9,6.53
2011-09-07,59.0452975,2.906846,1198.62,7.19
2011-09-06,58.4279533,-0.00859,1165.24,6.86
2011-09-05,59.3364224,0.899878,1173.97,7.61
2011-09-04,59.4048849,0.800021,1173.97,8.18
2011-09-03,59.4048849,-0.31148,1173.97,8.18
2011-09-02,59.2081271,-1.32185,1173.97,8.18
2011-09-01,59.2219221,-1.01674,1204.42,8.21
2011-08-31,59.6089106,-1.1193,1218.89,8.2
2011-08-30,59.4321643,-0.61227,1212.92,8.79
2011-08-29,59.8036983,-0.24074,1210.08,8.97
2011-08-28,59.2697808,-0.87196,1176.8,9.07
2011-08-27,59.2697808,-1.09222,1176.8,9.07
2011-08-26,59.1162894,-1.03237,1176.8,9.07
2011-08-25,58.2821337,-2.43411,1159.27,9.66
2011-08-24,58.6207623,-1.83699,1177.6,10.85
2011-08-23,58.8556717,-1.81302,1162.35,10.94
2011-08-22,58.9658379,-1.70285,1123.82,10.9
2011-08-21,59.5168081,-1.13249,1123.53,11.31
2011-08-20,59.5168081,-0.70261,1123.53,11.31
2011-08-19,59.3590842,-1.21982,1123.53,11.31
2011-08-18,59.9469963,-0.01311,1140.65,10.83
2011-08-17,60.9449096,1.16622,1193.89,10.95
2011-08-16,60.2359831,0.541512,1192.76,10.96
2011-08-15,59.4142998,-0.28017,1204.49,11.15
2011-08-14,57.921271,-1.86456,1178.81,10.8
2011-08-13,57.921271,-2.29423,1178.81,10.8
2011-08-12,57.921051,-2.52191,1178.81,10.8
2011-08-11,58.1473012,-1.92014,1172.64,9.46
2011-08-10,59.0659912,-1.09867,1120.76,9.98
2011-08-09,57.8121213,-2.68794,1172.53,9.99
2011-08-08,56.1384512,-4.36161,1119.46,7.8
2011-08-07,58.4365447,-2.00519,1199.38,7.9
2011-08-06,58.4365447,-1.47144,1199.38,7.9
2011-08-05,58.6048643,-1.41532,1199.38,7.9
2011-08-04,59.7163628,-0.3041,1200.07,10.75
2011-08-03,60.5299768,0.376575,1260.34,9.26
2011-08-02,60.2386602,0.07869,1254.05,12.05
2011-08-01,60.7282125,0.568242,1286.94,13.09
2011-07-31,60.0444342,-0.1441,1292.28,13.35
2011-07-30,60.0444342,-0.58243,1292.28,13.35
2011-07-29,60.1417424,-0.71261,1292.28,13.35
2011-07-28,60.3620013,-0.24651,1300.67,13.49
2011-07-27,60.1486588,-1.08517,1304.89,13.94
2011-07-26,60.7162462,-0.27759,1331.94,13.88
